s_no,lda_1,Label,tweet_count,pca_1,pca_2
29524,0.37196393,Legitimate User,2594,-0.011120505,0.003200806
29525,0.230362978,Legitimate User,1557,-0.010766743,0.000201669
29526,0.074008185,Legitimate User,28,-0.012398521,-0.004039588
29527,0.152848656,Legitimate User,1380,-0.008532252,-0.00049272
29528,0.134232364,Legitimate User,538,-0.012185584,-0.002597091
29529,1.796742395,Legitimate User,14435,-0.007262333,0.036783353
29530,1.438601282,Legitimate User,11808,-0.006385869,0.029187372
29531,0.588898817,Legitimate User,4727,-0.008788039,0.009112747
29532,0.086869731,Legitimate User,137,-0.012354404,-0.003731166
29533,0.075478685,Legitimate User,20,-0.012500635,-0.004053924
29534,0.40931847,Legitimate User,3127,-0.009844862,0.004619926
29535,0.11915849,Legitimate User,486,-0.011842813,-0.002774763
29536,0.953526423,Legitimate User,7282,-0.010290693,0.01655506
29537,2.414350731,Legitimate User,19263,-0.007143795,0.050598094
29538,0.454853482,Legitimate User,3377,-0.010395465,0.005382017
29539,1.272280522,Legitimate User,10007,-0.009029376,0.024252151
29540,0.044202351,Legitimate User,160,-0.010490771,-0.003821746
29541,0.09617485,Legitimate User,207,-0.012364779,-0.003529863
29542,0.391398535,Legitimate User,2667,-0.010482541,0.003352227
29543,0.157460571,Legitimate User,789,-0.011815672,-0.001909423
29544,0.144255896,Legitimate User,655,-0.011984807,-0.002278907
29545,0.365036841,Legitimate User,3303,-0.007096229,0.004893101
29546,0.540756103,Legitimate User,4002,-0.010430845,0.007173893
29547,0.151282157,Legitimate User,659,-0.01224775,-0.002245392
29548,0.161856706,Legitimate User,738,-0.012265279,-0.002017708
29549,0.451005218,Legitimate User,3302,-0.010602365,0.005184512
29550,0.403360044,Legitimate User,3799,-0.006017832,0.00622269
29551,0.112962896,Legitimate User,392,-0.012084002,-0.003023677
29552,0.246425153,Legitimate User,1556,-0.011432226,0.000254684
29553,0.135933814,Legitimate User,664,-0.011590417,-0.00228627
29554,0.223619902,Legitimate User,1333,-0.011667522,-0.000364126
29555,0.160641424,Legitimate User,892,-0.011398852,-0.001649501
29556,0.084361877,Legitimate User,158,-0.012139719,-0.003689063
29557,0.18438627,Legitimate User,1024,-0.011686897,-0.001247304
29558,0.075969098,Legitimate User,1,-0.012613979,-0.00409884
29559,0.063933498,Legitimate User,225,-0.010958152,-0.003596379
29560,0.125318016,Legitimate User,686,-0.011038411,-0.002269622
29561,0.16326099,Legitimate User,860,-0.011680282,-0.001717482
29562,0.072699143,Legitimate User,1876,-0.0026373,0.00043264
29563,0.480704284,Legitimate User,3322,-0.01173833,0.005337245
29564,0.059091244,Legitimate User,54,-0.011654663,-0.004027573
29565,0.459337812,Legitimate User,3664,-0.009079433,0.006093382
29566,0.282730942,Legitimate User,1791,-0.011676061,0.00094804
29567,0.860713097,Legitimate User,6590,-0.010128283,0.01455991
29568,1.073749703,Legitimate User,9298,-0.004585961,0.021848761
29569,1.026118855,Legitimate User,7869,-0.010197412,0.018228159
29570,1.781396304,Legitimate User,14356,-0.006974702,0.036532705
29571,0.755987155,Legitimate User,5836,-0.009798026,0.012373111
29572,0.345892062,Legitimate User,2463,-0.010741909,0.00279391
29573,0.272804224,Legitimate User,2307,-0.008555234,0.002163579
29574,0.599020831,Legitimate User,4451,-0.010658262,0.00847946
29575,0.069397318,Legitimate User,80,-0.011939968,-0.003929171
29576,0.255994563,Legitimate User,1771,-0.010687956,0.000807823
29577,0.203975078,Legitimate User,1312,-0.010980743,-0.000481888
29578,0.301602281,Legitimate User,1977,-0.011477182,0.001463972
29579,0.125476087,Legitimate User,1331,-0.007669429,-0.000705464
29580,0.490997318,Legitimate User,4569,-0.005649517,0.008396986
29581,0.898421233,Legitimate User,6841,-0.01036036,0.015298152
29582,0.464081269,Legitimate User,3308,-0.011091732,0.005242721
29583,0.934169887,Legitimate User,8733,-0.001822651,0.019998847
29584,0.130164722,Legitimate User,590,-0.011744906,-0.00248519
29585,0.187228166,Legitimate User,1100,-0.011404588,-0.001053378
29586,0.472272356,Legitimate User,3393,-0.011029757,0.005481103
29587,0.884434853,Legitimate User,7000,-0.00895614,0.015635571
29588,0.632841212,Legitimate User,5077,-0.008740181,0.010110913
29589,0.369733269,Legitimate User,3850,-0.004375089,0.006230823
29590,0.426493682,Legitimate User,3162,-0.010374835,0.004764681
29591,0.495564184,Legitimate User,3691,-0.010411425,0.006282483
29592,0.122805295,Legitimate User,436,-0.012255677,-0.002883273
29593,0.20557123,Legitimate User,1563,-0.009727322,0.000131616
29594,0.039620017,Legitimate User,78,-0.010718694,-0.004037475
29595,0.668760576,Legitimate User,4875,-0.011256031,0.009743641
29596,0.116122276,Legitimate User,383,-0.012259125,-0.003034752
29597,0.070107581,Legitimate User,3,-0.012367875,-0.004113757
29598,0.767083234,Legitimate User,9297,0.007829292,0.020804133
29599,0.198161629,Legitimate User,1186,-0.011402412,-0.000807295
29600,0.698915894,Legitimate User,5275,-0.010405587,0.010817697
29601,0.268900239,Legitimate User,1580,-0.012208554,0.000388513
29602,0.355527779,Legitimate User,2385,-0.011543833,0.002637873
29603,0.2313466,Legitimate User,1400,-0.01163341,-0.000175132
29604,0.079525025,Legitimate User,139,-0.012044268,-0.003751471
29605,1.804824923,Legitimate User,14214,-0.008734785,0.036274066
29606,0.973431855,Legitimate User,7672,-0.009058889,0.017568411
29607,0.116265709,Legitimate User,337,-0.012477332,-0.003148266
29608,0.080091999,Legitimate User,116,-0.012186253,-0.003805419
29609,0.045962901,Legitimate User,64,-0.011069622,-0.004048034
29610,0.082266038,Legitimate User,119,-0.012258324,-0.003790783
29611,0.098223543,Legitimate User,249,-0.01222713,-0.003421156
29612,0.132281015,Legitimate User,555,-0.012017639,-0.002562506
29613,0.616530638,Legitimate User,4867,-0.009202444,0.009548495
29614,0.647666798,Legitimate User,4927,-0.010133283,0.009798339
29615,0.268700678,Legitimate User,1736,-0.011398292,0.00076726
29616,0.207149965,Legitimate User,1319,-0.011059954,-0.000455248
29617,0.075061917,Legitimate User,4,-0.012568281,-0.004094058
29618,0.801900633,Legitimate User,6464,-0.00841157,0.014055104
29619,0.166491823,Legitimate User,814,-0.012055805,-0.001817669
29620,0.100188964,Legitimate User,293,-0.012080265,-0.003307478
29621,0.185518707,Legitimate User,1070,-0.011493882,-0.00113178
29622,0.391412336,Legitimate User,2692,-0.011397356,0.003504651
29623,0.120208818,Legitimate User,440,-0.012127078,-0.00288262
29624,0.606513148,Legitimate User,4503,-0.010127494,0.008581623
29625,0.233409547,Legitimate User,1446,-0.011476693,-5.66E-05
29626,0.078145784,Legitimate User,210,-0.011617563,-0.003583977
29627,0.152575326,Legitimate User,735,-0.01190164,-0.002056824
29628,1.037058933,Legitimate User,8483,-0.007219853,0.019735588
29629,0.29526526,Legitimate User,2071,-0.010716189,0.001669221
29630,0.849574847,Legitimate User,6477,-0.010284283,0.014249505
29631,0.190910334,Legitimate User,1030,-0.011922312,-0.00121036
29632,0.775415136,Legitimate User,5802,-0.010761909,0.012356634
29633,0.70514882,Legitimate User,5416,-0.009935855,0.011182073
29634,0.288376094,Legitimate User,1777,-0.011989872,0.000934332
29635,0.258571554,Legitimate User,1625,-0.011561021,0.000463053
29636,0.169206405,Legitimate User,843,-0.012012248,-0.001738294
29637,0.075382673,Legitimate User,400,-0.010496381,-0.00313408
29638,0.433161701,Legitimate User,3074,-0.011106137,0.004574074
29639,0.216068211,Legitimate User,1260,-0.011670194,-0.000573212
29640,1.119477658,Legitimate User,8837,-0.008946714,0.020895051
29641,1.73431612,Legitimate User,14129,-0.00618663,0.035816331
29642,0.581162231,Legitimate User,4488,-0.009738898,0.00850825
29643,0.121398424,Legitimate User,601,-0.010927099,-0.002523897
29644,0.071961746,Legitimate User,31,-0.012297474,-0.004039487
29645,0.65500191,Legitimate User,5391,-0.008010182,0.010948807
29646,0.540766265,Legitimate User,4424,-0.008374908,0.008210299
29647,0.068231886,Legitimate User,25,-0.012180837,-0.004066442
29648,0.074253821,Legitimate User,50,-0.012293057,-0.003985446
29649,0.527189064,Legitimate User,3843,-0.010913015,0.006759861
29650,0.571064434,Legitimate User,4393,-0.009805659,0.008241752
29651,1.361139594,Legitimate User,12609,0.001082443,0.030853691
29652,0.080722194,Legitimate User,255,-0.011478634,-0.003466815
29653,0.243570203,Legitimate User,1586,-0.011161132,0.000317843
29654,0.223666138,Legitimate User,1384,-0.011400145,-0.000240541
29655,0.255505453,Legitimate User,1666,-0.011223531,0.000552136
29656,0.131808032,Legitimate User,498,-0.01229526,-0.002702427
29657,2.419958515,Legitimate User,19146,-0.008021652,0.050336896
29658,0.133321528,Legitimate User,578,-0.011939249,-0.002503228
29659,0.255081329,Legitimate User,2027,-0.009325606,0.001426577
29660,0.094030646,Legitimate User,177,-0.012435816,-0.003609799
29661,0.816474269,Legitimate User,6194,-0.010415678,0.013450173
29662,0.210483998,Legitimate User,2226,-0.006443996,0.001754452
29663,0.499343117,Legitimate User,5614,-0.000468623,0.010954243
29664,0.144191251,Legitimate User,736,-0.011555397,-0.00208302
29665,0.089230989,Legitimate User,209,-0.012073018,-0.003548618
29666,0.585490099,Legitimate User,4804,-0.008260803,0.009289037
29667,13.67891869,Legitimate User,113857,0.028263115,0.318494369
29668,0.341161998,Legitimate User,2362,-0.011065636,0.002531826
29669,0.586938001,Legitimate User,4296,-0.010977707,0.008062439
29670,0.066561296,Legitimate User,13,-0.012174519,-0.004101338
29671,0.139822959,Legitimate User,585,-0.012165042,-0.002464242
29672,0.077138874,Legitimate User,68,-0.01231604,-0.003931976
29673,0.219475067,Legitimate User,2216,-0.006845735,0.001759471
29674,0.143415335,Legitimate User,887,-0.010736312,-0.001719376
29675,0.836710835,Legitimate User,6336,-0.010500341,0.013863902
29676,0.090307269,Legitimate User,302,-0.011632004,-0.003319325
29677,0.127545384,Legitimate User,474,-0.012246293,-0.002775263
29678,0.640206708,Legitimate User,4824,-0.010377192,0.00952391
29679,0.102840881,Legitimate User,668,-0.010213779,-0.00239039
29680,0.07927689,Legitimate User,86,-0.012311972,-0.003880763
29681,0.172978606,Legitimate User,887,-0.01193817,-0.00161851
29682,0.396090437,Legitimate User,3196,-0.008945028,0.004741979
29683,0.241946623,Legitimate User,1556,-0.011250123,0.000239401
29684,0.183295667,Legitimate User,910,-0.012242646,-0.001527078
29685,0.079207702,Legitimate User,78,-0.012350252,-0.003900461
29686,2.165742864,Legitimate User,17524,-0.006151309,0.045535387
29687,0.512164692,Legitimate User,3849,-0.010264627,0.006722602
29688,0.101167741,Legitimate User,992,-0.00845165,-0.001610526
29689,0.031281206,Legitimate User,3282,0.006365242,0.003703209
29690,0.084292103,Legitimate User,117,-0.012349741,-0.003788843
29691,0.313003022,Legitimate User,2394,-0.009756155,0.002513568
29692,0.216800107,Legitimate User,1259,-0.011776244,-0.000566899
29693,0.210150042,Legitimate User,1242,-0.011598519,-0.000630478
29694,0.752092846,Legitimate User,6044,-0.008545777,0.012863585
29695,0.369737636,Legitimate User,2394,-0.012039681,0.002705123
29696,0.29272809,Legitimate User,2173,-0.010052187,0.001905458
29697,0.173109986,Legitimate User,961,-0.011556192,-0.001438676
29698,0.165552438,Legitimate User,873,-0.011714286,-0.001677369
29699,0.850112299,Legitimate User,6503,-0.010148883,0.014312508
29700,0.087891579,Legitimate User,127,-0.012447819,-0.003751962
29701,0.082393991,Legitimate User,82,-0.012458525,-0.003879922
29702,0.092063021,Legitimate User,221,-0.012124715,-0.003509921
29703,1.085745749,Legitimate User,8386,-0.009908777,0.01968429
29704,1.157759696,Legitimate User,9278,-0.008184372,0.022093793
29705,0.090407482,Legitimate User,233,-0.011994342,-0.003486503
29706,0.152927216,Legitimate User,756,-0.011805502,-0.002004763
29707,0.147135387,Legitimate User,667,-0.012036337,-0.002240232
29708,0.555284162,Legitimate User,4368,-0.009302375,0.008127957
29709,-0.067956356,Legitimate User,123,-0.006080194,-0.004298021
29710,0.944607504,Legitimate User,7297,-0.009840197,0.016560167
29711,0.116878746,Legitimate User,582,-0.011226218,-0.002551707
29712,-0.096650871,Legitimate User,1203,0.000774077,-0.001780922
29713,0.654181821,Legitimate User,4914,-0.010483797,0.0097906
29714,1.892366612,Legitimate User,15183,-0.007227744,0.03892225
29715,1.78771276,Legitimate User,14539,-0.006344552,0.037004098
29716,0.386686502,Legitimate User,2658,-0.011387671,0.0034065
29717,0.188839638,Legitimate User,1200,-0.010943249,-0.000805769
29718,0.36213204,Legitimate User,2485,-0.011292465,0.002903131
29719,0.188731769,Legitimate User,1072,-0.01161157,-0.001116185
29720,0.090123585,Legitimate User,315,-0.011556002,-0.003288482
29721,0.075168756,Legitimate User,36,-0.012405866,-0.004016057
29722,0.096755354,Legitimate User,390,-0.011428348,-0.003084458
29723,0.163854538,Legitimate User,2213,-0.004636856,0.001565643
29724,0.098549434,Legitimate User,203,-0.012484265,-0.003531281
29725,1.289576803,Legitimate User,12065,0.001073576,0.029297018
29726,0.140561889,Legitimate User,620,-0.012010872,-0.002376965
29727,0.126267158,Legitimate User,451,-0.012315627,-0.002835299
29728,0.077219015,Legitimate User,74,-0.01228723,-0.003917216
29729,0.347230808,Legitimate User,2263,-0.011727692,0.002303512
29730,0.208866897,Legitimate User,1334,-0.011066684,-0.000411672
29731,0.09148468,Legitimate User,246,-0.011963368,-0.003451904
29732,0.089757813,Legitimate User,131,-0.012501378,-0.003736019
29733,0.178017734,Legitimate User,954,-0.011794798,-0.001438685
29734,0.146146193,Legitimate User,639,-0.012143266,-0.002311431
29735,1.180813368,Legitimate User,9513,-0.007891147,0.022742082
29736,0.199094,Legitimate User,1729,-0.008486001,0.000502339
29737,0.077326867,Legitimate User,68,-0.012325271,-0.003931195
29738,0.009546101,Legitimate User,68,-0.009556284,-0.004163633
29739,0.332024863,Legitimate User,2410,-0.010454059,0.002617986
29740,0.066018386,Legitimate User,16,-0.012137433,-0.004095857
29741,0.076906695,Legitimate User,30,-0.012507423,-0.004024716
29742,0.116113042,Legitimate User,530,-0.01148604,-0.002678726
29743,0.253417156,Legitimate User,1648,-0.011227424,0.0005009
29744,0.296626004,Legitimate User,3519,-0.003173865,0.005182372
29745,0.056777577,Legitimate User,42,-0.011620929,-0.004064775
29746,0.150061945,Legitimate User,749,-0.011725203,-0.002031548
29747,1.417052608,Legitimate User,11239,-0.008509144,0.027736372
29748,0.25579484,Legitimate User,2463,-0.006992897,0.00247894
29749,0.078563372,Legitimate User,85,-0.012284612,-0.003885937
29750,0.103184659,Legitimate User,250,-0.012427512,-0.00340146
29751,0.08977345,Legitimate User,188,-0.012205581,-0.003597622
29752,0.086391005,Legitimate User,131,-0.012364829,-0.003747477
29753,0.610413983,Legitimate User,4919,-0.008679939,0.009653535
29754,0.110599133,Legitimate User,334,-0.012288939,-0.003172565
29755,0.762413531,Legitimate User,5838,-0.010003342,0.012395892
29756,0.078460392,Legitimate User,48,-0.012475732,-0.003975837
29757,0.190897975,Legitimate User,1159,-0.011234821,-0.000898724
29758,0.295666071,Legitimate User,1803,-0.012147287,0.00102198
29759,0.029953444,Legitimate User,478,-0.008257301,-0.003098587
29760,0.19751826,Legitimate User,1522,-0.009619177,5.16E-06
29761,0.720465899,Legitimate User,5726,-0.008932379,0.011985498
29762,0.079064937,Legitimate User,122,-0.012111875,-0.003794486
29763,0.168370427,Legitimate User,868,-0.011851807,-0.001680157
29764,0.084343877,Legitimate User,85,-0.012521491,-0.00386605
29765,0.067606222,Legitimate User,65,-0.011943391,-0.003971844
29766,0.757071239,Legitimate User,5801,-0.010034818,0.012292802
29767,0.095398189,Legitimate User,221,-0.012261376,-0.003498447
29768,0.332845846,Legitimate User,2449,-0.010280582,0.002715089
29769,0.38968568,Legitimate User,2564,-0.012002121,0.00318891
29770,0.25533115,Legitimate User,1707,-0.011014367,0.00065203
29771,0.16123024,Legitimate User,803,-0.011894133,-0.001862756
29772,0.343010914,Legitimate User,2368,-0.011119639,0.002553578
29773,0.253021816,Legitimate User,1835,-0.010216051,0.000951414
29774,2.181035545,Legitimate User,17762,-0.005529818,0.046164728
29775,0.142892845,Legitimate User,567,-0.012388218,-0.002497037
29776,0.147073884,Legitimate User,650,-0.012122327,-0.002281695
29777,0.079120565,Legitimate User,130,-0.012073642,-0.003774782
29778,0.152289204,Legitimate User,835,-0.01135794,-0.001816147
29779,0.605231055,Legitimate User,4595,-0.010159508,0.008849942
29780,0.303339111,Legitimate User,1967,-0.011587869,0.001444579
29781,0.176882426,Legitimate User,1036,-0.011319882,-0.001243742
29782,0.088510139,Legitimate User,174,-0.012227125,-0.003635903
29783,0.538431858,Legitimate User,3970,-0.010699975,0.007105614
29784,0.19253241,Legitimate User,1376,-0.010172598,-0.000366485
29785,0.076035741,Legitimate User,50,-0.012365931,-0.003979328
29786,0.157492586,Legitimate User,835,-0.011577064,-0.001797728
29787,0.124724219,Legitimate User,578,-0.011583671,-0.002533093
29788,0.237789054,Legitimate User,1465,-0.011553968,4.32E-06
29789,0.231595367,Legitimate User,1414,-0.011565972,-0.00014072
29790,0.215663695,Legitimate User,1542,-0.01024179,0.000114639
29791,0.820950033,Legitimate User,6338,-0.009843883,0.013814515
29792,0.082356949,Legitimate User,180,-0.011943243,-0.003642556
29793,0.176997462,Legitimate User,1389,-0.009467992,-0.000388414
29794,0.212796455,Legitimate User,1180,-0.012032385,-0.000771591
29795,0.289805823,Legitimate User,1932,-0.011233046,0.001314629
29796,0.266217097,Legitimate User,1724,-0.011355263,0.000729269
29797,0.091480382,Legitimate User,681,-0.009662667,-0.0023995
29798,0.578821108,Legitimate User,4653,-0.008769721,0.008899334
29799,0.262078473,Legitimate User,1651,-0.011573458,0.000538569
29800,0.074249757,Legitimate User,23,-0.012436283,-0.004050729
29801,0.445587098,Legitimate User,3079,-0.011558031,0.004626211
29802,0.090789902,Legitimate User,140,-0.012400553,-0.003719082
29803,0.484262505,Legitimate User,3728,-0.009755889,0.006333404
29804,0.25729585,Legitimate User,1741,-0.010885374,0.00073844
29805,0.10209877,Legitimate User,258,-0.012333939,-0.003386436
29806,0.114750527,Legitimate User,361,-0.012299302,-0.00309445
29807,0.250000213,Legitimate User,1629,-0.011196227,0.00044391
29808,0.348236292,Legitimate User,3489,-0.005449873,0.005287564
29809,0.018475289,Legitimate User,1245,-0.003745733,-0.001281105
29810,0.400166505,Legitimate User,3317,-0.008479047,0.00504935
29811,0.297116282,Legitimate User,1928,-0.011552812,0.001330018
29812,0.31030266,Legitimate User,1312,-0.011744637,-0.000431615
29813,0.585312098,Legitimate User,4723,-0.008671281,0.009091526
29814,0.396647568,Legitimate User,3198,-0.008953345,0.004748389
29815,0.102815242,Legitimate User,263,-0.012342271,-0.003371399
29816,0.324717444,Legitimate User,2050,-0.012043015,0.00172052
29817,0.11413508,Legitimate User,403,-0.012072096,-0.002993187
29818,0.462015637,Legitimate User,3231,-0.01146015,0.00505335
29819,1.815089518,Legitimate User,15288,-0.003344965,0.038896302
29820,1.483109979,Legitimate User,11951,-0.007453767,0.029686489
29821,0.095451927,Legitimate User,320,-0.011745967,-0.003258224
29822,0.08292164,Legitimate User,68,-0.012552911,-0.003912089
29823,0.115230981,Legitimate User,1691,-0.005350791,0.000130701
29824,0.309748667,Legitimate User,2334,-0.009924271,0.002355819
29825,0.071349545,Legitimate User,10,-0.012384634,-0.004092295
29826,0.291213995,Legitimate User,1843,-0.011755124,0.001103597
29827,0.075673668,Legitimate User,7,-0.012576597,-0.004084773
29828,0.128066144,Legitimate User,489,-0.012187982,-0.00273721
29829,0.089295572,Legitimate User,335,-0.011414359,-0.003243114
29830,0.075948582,Legitimate User,13,-0.012556996,-0.004069235
29831,0.575389719,Legitimate User,4277,-0.010599187,0.007976234
29832,0.16327858,Legitimate User,1138,-0.010219952,-0.001044036
29833,0.094259529,Legitimate User,164,-0.012511659,-0.003640663
29834,3.644546331,Legitimate User,30271,0.000235872,0.081499997
29835,0.07390467,Legitimate User,91,-0.012064723,-0.003887207
29836,0.338714029,Legitimate User,3021,-0.007520542,0.004121303
29837,0.149270768,Legitimate User,639,-0.012270774,-0.002300728
29838,1.536212034,Legitimate User,12512,-0.006682098,0.03122812
29839,0.076546426,Legitimate User,14,-0.01257487,-0.004064876
29840,0.108313388,Legitimate User,297,-0.01238881,-0.003270133
29841,0.09587819,Legitimate User,309,-0.0118215,-0.00328338
29842,0.737539148,Legitimate User,5743,-0.009508725,0.012082434
29843,0.091566975,Legitimate User,1505,-0.005368672,-0.000400367
29844,-0.039510281,Legitimate User,147,-0.007161977,-0.004138313
29845,0.457553274,Legitimate User,3233,-0.011268481,0.005042992
29846,0.306178667,Legitimate User,2097,-0.011038928,0.001770815
29847,0.422579507,Legitimate User,2977,-0.011174218,0.004302001
29848,0.149048306,Legitimate User,990,-0.010419687,-0.001451043
29849,0.086807665,Legitimate User,176,-0.012144462,-0.003637125
29850,0.596742559,Legitimate User,4918,-0.008124376,0.009604027
29851,0.209161035,Legitimate User,1362,-0.010932521,-0.000342755
29852,0.198731181,Legitimate User,1121,-0.011763866,-0.000963088
29853,0.434430609,Legitimate User,3112,-0.010950679,0.004669805
29854,0.200276852,Legitimate User,1101,-0.011932663,-0.001006185
29855,0.086799952,Legitimate User,141,-0.012325738,-0.003722137
29856,1.110658252,Legitimate User,8824,-0.008638889,0.020831925
29857,0.074839677,Legitimate User,2,-0.012568679,-0.004099755
29858,0.054299632,Legitimate User,8,-0.011692373,-0.004156157
29859,0.520220754,Legitimate User,3659,-0.011584833,0.006289346
29860,0.080474519,Legitimate User,380,-0.010820881,-0.003164065
29861,0.069733228,Legitimate User,247,-0.01108047,-0.003523112
29862,0.154619955,Legitimate User,750,-0.011907218,-0.002013401
29863,0.461558418,Legitimate User,3336,-0.010888332,0.005306004
29864,0.118273288,Legitimate User,457,-0.011959077,-0.002848043
29865,0.094409011,Legitimate User,327,-0.011661943,-0.003245251
29866,0.246380774,Legitimate User,2203,-0.008014877,0.001820394
29867,0.29553243,Legitimate User,2229,-0.009914563,0.00205442
29868,0.126952959,Legitimate User,509,-0.01203745,-0.002692577
29869,0.108107002,Legitimate User,294,-0.012398853,-0.00327787
29870,0.730713081,Legitimate User,7548,0.000399614,0.016418613
29871,0.091184599,Legitimate User,192,-0.012240956,-0.003583204
29872,1.308939133,Legitimate User,10548,-0.007688465,0.025688719
29873,0.115907909,Legitimate User,789,-0.010111884,-0.002052469
29874,0.303632315,Legitimate User,1960,-0.011634959,0.001428482
29875,0.090404181,Legitimate User,227,-0.012022881,-0.003501298
29876,0.192507289,Legitimate User,2044,-0.006650388,0.001250573
29877,0.116435717,Legitimate User,360,-0.01239211,-0.003089451
29878,0.134582387,Legitimate User,1277,-0.00829975,-0.000807276
29879,2.022779441,Legitimate User,16227,-0.007097885,0.041900874
29880,3.866830343,Legitimate User,31146,-0.00428444,0.084385089
29881,0.103825583,Legitimate User,1240,-0.007263168,-0.001000139
29882,3.079348134,Legitimate User,25508,-0.001629985,0.068017853
29883,-0.02447871,Legitimate User,615,-0.00532914,-0.002952038
29884,1.239485718,Legitimate User,9484,-0.010340368,0.022864252
29885,0.15364025,Legitimate User,740,-0.011918638,-0.002041081
29886,-0.426565704,Legitimate User,3057,0.02410862,0.001568638
29887,0.830877988,Legitimate User,6238,-0.010749381,0.013604084
29888,0.091867463,Legitimate User,130,-0.012582802,-0.003732086
29889,0.158900792,Legitimate User,745,-0.012108842,-0.002010791
29890,0.07556223,Legitimate User,48,-0.01235732,-0.003985777
29891,1.515096291,Legitimate User,12741,-0.004485398,0.031698939
29892,1.691241311,Legitimate User,14551,-0.002323477,0.03670085
29893,0.366878743,Legitimate User,3752,-0.004821396,0.005987857
29894,2.379162726,Legitimate User,19166,-0.006239896,0.050244558
29895,0.2091208,Legitimate User,1175,-0.011905856,-0.000796539
29896,1.281284235,Legitimate User,11263,-0.002838003,0.027329044
29897,0.163816031,Legitimate User,876,-0.011622042,-0.001676544
29898,0.093515839,Legitimate User,348,-0.011520721,-0.003196952
29899,0.081079469,Legitimate User,44,-0.012604251,-0.0039765
29900,1.193787437,Legitimate User,10496,-0.003295428,0.025171201
29901,0.074662005,Legitimate User,39,-0.012368653,-0.004010593
29902,0.319391221,Legitimate User,2075,-0.01169062,0.001762511
29903,0.06840259,Legitimate User,90,-0.011846458,-0.003908388
29904,0.078548092,Legitimate User,459,-0.010318494,-0.00298006
29905,1.130638132,Legitimate User,8885,-0.009144199,0.021049049
29906,0.060720432,Legitimate User,18,-0.011909132,-0.0041093
29907,0.512961761,Legitimate User,3723,-0.010880689,0.006413221
29908,0.76800719,Legitimate User,6008,-0.009393028,0.012831653
29909,0.108806283,Legitimate User,425,-0.01173892,-0.002958159
29910,1.010336899,Legitimate User,7986,-0.00892995,0.018456754
29911,0.101136216,Legitimate User,418,-0.011457881,-0.003001812
29912,0.128272353,Legitimate User,504,-0.012120884,-0.002699878
29913,0.075936582,Legitimate User,54,-0.012337369,-0.003970285
29914,0.079663903,Legitimate User,56,-0.012482926,-0.003952325
29915,0.12068834,Legitimate User,716,-0.01070431,-0.002211716
29916,0.072297821,Legitimate User,7,-0.01244008,-0.004096227
29917,0.267870131,Legitimate User,1726,-0.011409189,0.00073951
29918,1.208439258,Legitimate User,9575,-0.008696216,0.022987204
29919,0.069037289,Legitimate User,95,-0.011845184,-0.003894181
29920,0.023010722,Legitimate User,816,-0.006189932,-0.002304321
29921,0.067027076,Legitimate User,346,-0.010456056,-0.003292024
29922,-0.210770602,Legitimate User,127,-0.000251929,-0.004775709
29923,0.220111423,Legitimate User,1266,-0.01187476,-0.000538585
29924,0.949111655,Legitimate User,7530,-0.008830304,0.017142689
29925,0.460749667,Legitimate User,3332,-0.010880517,0.00529391
29926,0.194755276,Legitimate User,1048,-0.01198149,-0.001153864
29927,1.288047814,Legitimate User,10091,-0.009237347,0.024510157
29928,0.068394638,Legitimate User,24,-0.012189965,-0.00406855
29929,0.070587001,Legitimate User,13,-0.012338428,-0.004087581
29930,0.33770696,Legitimate User,2256,-0.011492737,0.002264199
29931,0.281105067,Legitimate User,1743,-0.011870427,0.000826945
29932,0.063903362,Legitimate User,178,-0.011196562,-0.003710975
29933,0.851006865,Legitimate User,6426,-0.010605818,0.014130442
29934,0.147552417,Legitimate User,803,-0.011338785,-0.001909361
29935,-0.72387928,Legitimate User,2538,0.033539903,-0.000709223
29936,0.105787511,Legitimate User,406,-0.011716215,-0.003014467
29937,0.123962558,Legitimate User,483,-0.012052874,-0.002765728
29938,0.105270194,Legitimate User,636,-0.010485986,-0.002459151
29939,0.127512042,Legitimate User,463,-0.012303657,-0.002801942
29940,0.301954705,Legitimate User,2148,-0.010598608,0.001879888
29941,0.594016059,Legitimate User,4357,-0.010944726,0.008234333
29942,0.418490734,Legitimate User,2964,-0.011077286,0.004256647
29943,0.087038495,Legitimate User,160,-0.012239509,-0.003674955
29944,0.055345081,Legitimate User,31,-0.011623857,-0.004096012
29945,0.084710339,Legitimate User,318,-0.011318406,-0.003299839
29946,0.187705321,Legitimate User,1155,-0.011136462,-0.000918392
29947,0.094351038,Legitimate User,187,-0.012387144,-0.003585286
29948,0.073932991,Legitimate User,201,-0.011492156,-0.003620277
29949,0.081734188,Legitimate User,91,-0.01238343,-0.003860458
29950,0.073842478,Legitimate User,25,-0.012408421,-0.004047344
29951,0.078179046,Legitimate User,44,-0.012485847,-0.003986439
29952,0.195314603,Legitimate User,1238,-0.011016797,-0.000690751
29953,0.204622346,Legitimate User,1194,-0.011618648,-0.000766257
29954,0.284478917,Legitimate User,1863,-0.011377047,0.001129137
29955,0.303953348,Legitimate User,2572,-0.008456928,0.002914218
29956,0.270746154,Legitimate User,1904,-0.010602223,0.001181502
29957,0.773649188,Legitimate User,5913,-0.010136488,0.01262209
29958,0.102519778,Legitimate User,270,-0.012295189,-0.0033553
